id,name,popularity,explicit,artists,id_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_s
2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,77,0,'Flo Rida','0jnsk9HBra6NMjO2oANoPY',0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,4,248.0
0mr8FAnN9X70p5KRUwMIJx,I Met Sarah in the Bathroom,77,1,'awfultune','1vkWdqcabQ1swciXipkLBj',0.663,0.408,0,-10.861,1,0.163,0.901,0.000691,0.16,0.227,90.191,4,121.0
7uHRKSQ9WIlBBuBY7BHcbq,Forever,77,0,'ilyTOMMY','4XWaILHqySwH1y6LhlYcsb',0.613,0.339,5,-14.908,0,0.135,0.678,0.0,0.166,0.292,106.582,5,109.0
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,77,0,'Tame Impala','5INjqkS1o8h1imAzPqGZBb',0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,4,193.0
3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,77,0,'Billie Eilish','6qqNVTkY8uBg9cP3Jd7DAH',0.939,0.305,8,-10.952,0,0.354,0.35,0.000169,0.105,0.563,100.029,4,180.0
4SL2iWHt3azgITI04G5NpY,Your Love (9PM),77,0,"'ATB', 'Topic', 'A7S'","'7jZM5w05mGhw6wTB1okhD9', '0u6GtibW46tFX7koQ6uNJZ', '5Wg2b4Mp42gicxEeDNawf7'",0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,4,150.0
74j34STf8L6uADnTN69ohv,El Efecto - Remix,77,1,"'Rauw Alejandro', 'Chencho Corleone', 'KEVVO', 'Bryant Myers', 'Lyanno', 'Dalex'","'1mcTU81TzQhprhouKaTkpq', '37230BxxYs9ksS7OkZw3IU', '4QrBoWLm2WNlPdbFhmlaUZ', '6w9ToX5slZ4uIdmD17hJ3c', '1Ts9of7VPZElwPQnqnDSfW', '0KPX4Ucy9dk82uj4GpKesn'",0.771,0.769,0,-3.504,0,0.0694,0.18,1.57e-05,0.345,0.931,167.969,4,290.0
10Z9RbwrTbQ0gQeNRJ2dC1,Lifetime,77,0,'Justin Bieber','1uNFoZAHBGtllmzznpCI3s',0.48,0.274,2,-7.083,1,0.0317,0.771,0.0,0.114,0.332,179.637,3,207.0
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),77,0,"'Ed Sheeran', 'Khalid'","'6eUKZXaKkcviH0Ku9w2n3V', '6LuN9FCkKOj5PcnpouEgny'",0.64,0.647,5,-8.114,0,0.186,0.124,0.0,0.0801,0.546,92.979,4,198.0
7cA3PnUQDlUyBBwpRozQeo,One Man Band,77,0,'Old Dominion','6y8XlgIV8BLlIg1tT1R10i',0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,4,186.0
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,77,0,'Jet','5ypxebeHEIXjMtJb17uJlI',0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,4,214.0
2IOFZdYYkFxEHVz1w34PoL,Cherry,77,0,'Harry Styles','6KImCVD70vtIoJWnq6nGn3',0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,4,259.0
5W3cjX2J3tjhG8zb6u0qHn,"Harder, Better, Faster, Stronger",77,0,'Daft Punk','4tZwfgrHOc3mvqYlEYSvVi',0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,0.692,123.475,4,225.0
7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,77,0,'John Mayer','0hEurMDQu99nJRq8pTxO14',0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,4,250.0
0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),77,1,"'Tory Lanez', 'Chris Brown'","'2jku7tDXc6XoB6MO2hFuqg', '7bXgB6jMjp9ATFy66eO08Z'",0.464,0.547,7,-8.137,0,0.339,0.0511,0.0,0.155,0.423,67.003,4,221.0
0dkvbYmXYEPK7gGMdytmfI,sex money feelings die - slowed version,77,1,'Lykke Li','6oBm8HB0yfrIc9IHbxs6in',0.797,0.44,5,-6.587,0,0.0594,0.471,1.57e-06,0.0849,0.436,111.014,4,169.0
7AvprzMsRJpybaalckaT8c,Man Of The Year,77,1,'Juice WRLD','4MCBfE4596Uoi2O4DtmEMz',0.621,0.695,4,-5.124,1,0.0911,0.00584,0.0,0.086,0.298,173.966,4,136.0
3aA6xB0tOilDDX17fIJ0Bl,Freak,77,1,'Doja Cat','5cj0lLjcoR7YOSnhnX0Po5',0.688,0.716,7,-5.702,1,0.0385,0.0969,0.0,0.0989,0.373,116.912,3,284.0
2alc8VZAzDgdAsL2QMk3hu,Skechers,77,1,'DripReport','3O5HD95HTEPgoPFOjAb7yV',0.903,0.327,1,-9.727,1,0.0877,0.26,0.011,0.108,0.274,100.008,4,106.0
3hUxzQpSfdDqwM3ZTFQY0K,august,77,0,'Taylor Swift','06HL4z0CvFAxyc27GXpf02',0.532,0.623,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,4,262.0
6EtKlIQmGPB9SX8UjDJG5s,Formula,77,0,'Labrinth','2feDdbD5araYcm6JhFHHw7',0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,4,92.0
2x0RZdkZcD8QRI53XT4GI5,SOS (feat. Aloe Blacc),77,0,"'Avicii', 'Aloe Blacc'","'1vCWHaC5f2uS3yhpwWbIA6', '0id62QV2SZZfvBn9xpmuCl'",0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,4,157.0
2etJ67Egf7woMgOikVrlJM,Travesuras,77,1,"'Flow La Movie', 'Nio Garcia', 'Casper Magico'","'2oT7xd9iTO2ejLsNGIMa5f', '5hdhHgpxyniooUiQVaPxQ0', '1fux65HMCBvfJHqlBc4Nno'",0.756,0.83,1,-5.288,1,0.0842,0.182,0.000384,0.227,0.422,175.961,4,204.0
7iHHxY2NLlJRAmlAmC4ahQ,Stuck In A Dream (feat. Gunna),77,1,"'Lil Mosey', 'Gunna'","'5zctI4wO9XSKS8XwcnqEHk', '2hlmm7s2ICUX0LVIhVFlZQ'",0.748,0.648,10,-6.445,0,0.0816,0.484,0.0,0.126,0.726,139.952,4,124.0
1c0hsvHLELX6y8qymnpLKL,Soltera - Remix,77,0,"'Lunay', 'Daddy Yankee', 'Bad Bunny'","'47MpMsUfWtgyIIBEFOr4FE', '4VMYDCV2IEDYJArk749S6m', '4q3ewBCX7sLwd24euuV69X'",0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,0.799,92.01,4,266.0
1e9oZCCiX42nJl0AcqriVo,Watermelon Sugar,77,0,'Harry Styles','6KImCVD70vtIoJWnq6nGn3',0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4,174.0
1jF7IL57ayN4Ity3jQqGu0,Try,77,0,'P!nk','1KCSPY1glIKqW2TotWuXOR',0.673,0.629,2,-7.072,1,0.0299,0.00141,0.0,0.0944,0.551,103.998,4,248.0
6O20JhBJPePEkBdrB5sqRx,Diamonds,77,0,'Rihanna','5pKCCKE2ajJHZ9KAiaK11H',0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,4,225.0
1wHZx0LgzFHyeIZkUydNXq,Antidote,77,1,'Travis Scott','0Y5tJX1MQlPlqiwlOH1tJY',0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,4,263.0
2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,77,0,'Soundgarden','5xUf6j4upBrXZPg6AI4MRK',0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4,319.0
5hmcw6bW5V24CvJqsz87We,On My Mind,77,0,"'Diplo', 'SIDEPIECE'","'5fMUXHkw8R8eOP2RNVYEZX', '5czbzNZZfWpyFgZyfT3Mkk'",0.771,0.731,7,-6.577,1,0.0407,0.00155,0.681,0.217,0.629,123.026,4,189.0
7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,77,0,'The Killers','0C0XlULifJtAgn6ZNCW2eu',0.356,0.924,1,-3.74,1,0.0808,0.00101,0.0,0.0953,0.232,148.017,4,223.0
6zC0mpGYwbNTpk9SKwh08f,Wonderful Tonight,77,0,'Eric Clapton','6PAt558ZEZl0DmdXlnjMgD',0.572,0.214,7,-15.625,1,0.0293,0.649,0.129,0.125,0.485,95.542,4,225.0
0bRXwKfigvpKZUurwqAlEh,Lovely Day,77,0,'Bill Withers','1ThoqLcyIYvZn7iWbj8fsj',0.69,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.918,4,255.0
1JQ6Xm1JrvHfvAqhl5pwaA,Easy,77,0,'Commodores','6twIAGnYuIT1pncMAsXnEm',0.589,0.384,10,-15.075,0,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,4,256.0
07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,77,0,'Fleetwood Mac','08GQAI4eElDnROBrJRGE0X',0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,4,224.0
6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),77,1,'Green Day','7oPftvlwr6VrsViSDV7fJY',0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,4,153.0
2q9udNV9NK0BL3q9p6TLxf,Procura,77,0,"'ChiChi Peralta', 'Jandy Feliz'","'5GNSVtCq2hiXDx7jUA5Iou', '3hz57XL7wSiPMO9g3k1CW6'",0.805,0.757,8,-7.46,1,0.0355,0.279,0.000839,0.101,0.973,102.14,4,271.0
3MrWxJaD2AT0W9DjWF64Vm,Come On Eileen,77,0,'Dexys Midnight Runners','4QTVePrFu1xuGM9K0kNXkk',0.45,0.656,2,-7.049,1,0.0472,0.664,3.02e-06,0.259,0.782,106.61,4,287.0
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,77,0,'Toploader','6xeFne1rkxMhKSW3ipvkdV',0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,4,233.0
40rvBMQizxkIqnjPdEWY1v,Down with the Sickness,77,1,'Disturbed','3TOqt5oJwL9BE2NG9MEwDa',0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954,4,279.0
0TEekvXTomKt3hdXDZxxeW,Ribs,77,0,'Lorde','163tK9Wjr9P9DmM0AVK7lm',0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,4,259.0
4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",77,1,"'A$AP Rocky', 'Drake', '2 Chainz', 'Kendrick Lamar'","'13ubrt8QOOCPljQ2FL1Kca', '3TVXtAsR1Inumwj472S9r4', '17lzZA2AlOHwCwFALHttmp', '2YZyLoL8N0Wb9xBt1NhZWg'",0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,4,234.0
2dLLR6qlu5UJ5gk0dKz0h3,Royals,77,0,'Lorde','163tK9Wjr9P9DmM0AVK7lm',0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,4,190.0
5anCkDvJ17aznvK5TED5uo,Hail to the King,77,0,'Avenged Sevenfold','0nmQIMXWTXfhgOBdNzhGOs',0.58,0.916,3,-4.358,0,0.0387,0.000297,0.0259,0.126,0.683,118.004,4,306.0
3QHMxEOAGD51PDlbFPHLyJ,Vivir Mi Vida,77,0,'Marc Anthony','4wLXwxDeWQ8mtUIRPxGiD6',0.656,0.877,0,-3.231,0,0.0342,0.345,0.0,0.349,0.894,105.018,4,252.0
754kgU5rWscRTfvlsuEwFp,Kiss Me,77,0,'Sixpence None The Richer','0lJlKQvuM2Sd9DPPyUXcHg',0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,4,209.0
0wQCKR9OFjYu5Kzrk7WivJ,Corazón partío,77,0,'Alejandro Sanz','5sUrlPAHlS9NEirDB8SEbF',0.648,0.846,0,-6.731,1,0.0424,0.199,4.23e-06,0.0803,0.815,160.075,4,343.0
1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,77,0,'Blur','7MhMgCo0Bl0Kukl93PZbYS',0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,4,121.0
2DnJjbjNTV9Nd5NOa1KGba,You're so Vain,77,0,'Carly Simon','4FtSnMlCVxCswABUmdhwpm',0.659,0.678,0,-8.18,1,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,4,258.0
7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,77,0,'The Doobie Brothers','39T6qqI0jDtSWWioX8eGJz',0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,4,227.0
6Pur3hWy6Nzc27ilmsp5HA,Lamento Boliviano,77,0,'Los Enanitos Verdes','4TK1gDgb7QKoPFlzRrBRgR',0.714,0.735,4,-7.125,0,0.0306,0.176,0.000622,0.115,0.68,123.57,4,222.0
3qKGvSu1inEZKwYQnMavNA,Smack That,77,1,"'Akon', 'Eminem'","'0z4gvV4rjIZ9wHck67ucSV', '7dGJo4pcD2V6oG8kP0tJRR'",0.94,0.743,5,-5.166,0,0.0475,0.317,0.0,0.0909,0.932,118.988,4,212.0
0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),77,0,"'Pitbull', 'Christina Aguilera'","'0TnOYISbd1XYRBk9myaseg', '1l7ZsJRRS8wlW3WfJfPfNS'",0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,4,230.0
4wzjNqjKAKDU82e8uMhzmr,Face Down,77,0,'The Red Jumpsuit Apparatus','1SImpQO0GbjRgvlwCcCtFo',0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,4,192.0
0H4ugk6rhnXmTl47ayy9O5,Daechwita,77,1,'Agust D','5RmQ8k4l3HZ8JoPb4mNsML',0.65,0.827,8,-4.014,1,0.0599,0.0229,0.0,0.121,0.223,144.995,4,226.0
1DWZUa5Mzf2BwzpHtgbHPY,Good News,77,0,'Mac Miller','4LLpKhyESsyAXpc4laK94U',0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,4,342.0
3tdjTdCCgKtwacsICCtPZZ,Costa Rica (feat. The Kid LAROI) - Remix,77,1,"'Bankrol Hayden', 'The Kid LAROI'","'0Yr4BBpK2dkCp2UsrJ9LZN', '2tIP7SsRs7vjIcLrU85W8J'",0.89,0.53,9,-9.891,1,0.362,0.165,0.0,0.106,0.644,127.889,4,115.0
14wf185UxfNbSy8dwt4r4q,MAMACITA,77,1,"'Black Eyed Peas', 'Ozuna', 'J. Rey Soul'","'1yxSLGMDHlW21z4YXirZDS', '1i8SpTcr7yvPOmcqrbnVXY', '1OB278sOZVSFx5vXqYha83'",0.894,0.635,2,-6.929,1,0.0473,0.193,0.00105,0.0823,0.428,105.013,4,249.0
79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,77,0,'Coyote Theory','48vmXfV0QPy3ljXBp81Fwn',0.306,0.664,9,-6.07,1,0.0276,0.432,7.5e-06,0.135,0.321,158.283,4,242.0
6WXglvTFRmjlHHhgjYMNif,Ilusão (Cracolândia),77,0,"'MC Hariel', 'Alok', 'MC Ryan SP', 'Mc Davi', 'Salvador Da Rima'","'0pcoadNMmvrUyab1RxWBoV', '0NGAZxHanS9e0iNHpR8f2W', '75i9GaW2MJUgt4BkdUnuUY', '1cYhx7ZOhYoVmnDPb9KMwo', '3zUcyANWSbo98ikca4ugrV'",0.628,0.624,9,-7.968,0,0.254,0.112,0.0,0.197,0.47,159.646,4,324.0
1Eb90nmqTrxylKFhcUzW8P,(Everything I Do) I Do It For You,77,0,'Bryan Adams','3Z02hBLubJxuFJfhacLSDc',0.533,0.36,1,-12.633,1,0.0282,0.0805,1.03e-05,0.0631,0.299,131.229,4,394.0
3EYOJ48Et32uATr9ZmLnAo,Roxanne,77,0,'The Police','5NGO30tJxFlKixkPSgXcFE',0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,4,192.0
1qRA5BS78u3gME0loMl9AA,For What It's Worth,77,0,'Buffalo Springfield','3eskO5m0H4yiF64vRySBjr',0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4,154.0
6AzKhCHOms83jvNVLsz0Bt,Djadja (feat. Maluma) - Remix,77,0,"'Aya Nakamura', 'Maluma'","'7IlRNXHjoOCgEAWN5qYksg', '1r4hJ1h58CWwUQe3MxPuau'",0.791,0.682,5,-7.328,1,0.158,0.175,0.0,0.0926,0.672,98.031,4,167.0
4fXGWiVhlOLdhwRDP6pIFG,Lemon Tree,77,0,'Fools Garden','0jRqFvRKCDryHOgrgFqsKG',0.663,0.475,1,-8.834,1,0.0417,0.643,0.0,0.122,0.644,143.175,4,191.0
5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,77,0,'The Smashing Pumpkins','40Yq4vzPs9VNUrIBG5Jr2i',0.767,0.787,3,-9.897,1,0.0331,0.0163,0.583,0.0513,0.964,126.879,4,266.0
7HC7R2D8WjXVcUHJyEGjRs,Breathe (feat. Colbie Caillat) (Taylor’s Version),77,0,"'Taylor Swift', 'Colbie Caillat'","'06HL4z0CvFAxyc27GXpf02', '6aZyMrc4doVtZyKNilOmwu'",0.506,0.626,1,-6.066,1,0.0287,0.156,0.0,0.228,0.321,148.035,4,263.0
1msEuwSBneBKpVCZQcFTsU,Forever & Always (Taylor’s Version),77,0,'Taylor Swift','06HL4z0CvFAxyc27GXpf02',0.598,0.821,10,-4.433,1,0.0447,0.0231,0.0,0.143,0.673,128.03,4,225.0
0k0vFacOHNuArLWMiH60p7,Tell Me Why (Taylor’s Version),77,0,'Taylor Swift','06HL4z0CvFAxyc27GXpf02',0.578,0.909,7,-3.669,1,0.0628,0.0222,0.0,0.333,0.541,100.023,4,201.0
6iiAfo4wTA2CVC3Uwx9uh8,You’re Not Sorry (Taylor’s Version),77,0,'Taylor Swift','06HL4z0CvFAxyc27GXpf02',0.506,0.444,6,-4.99,1,0.0285,0.0538,0.0,0.123,0.241,133.873,4,262.0
7eResoqEJJAVTkQYSqvO3P,That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),77,0,"'Taylor Swift', 'Keith Urban'","'06HL4z0CvFAxyc27GXpf02', '0u2FHSq3ln94y5Q57xazwf'",0.588,0.608,5,-7.062,1,0.0365,0.225,0.0,0.092,0.508,90.201,4,189.0
2goLsvvODILDzeeiT4dAoR,Believe,77,0,'Cher','72OaDtakiy6yFqkt4TsiFt',0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,4,239.0
2FvD20Z8aoWIePi7PoN8sG,TOES (feat. Lil Baby & Moneybagg Yo),77,1,"'DaBaby', 'Lil Baby', 'Moneybagg Yo'","'4r63FhuTkUYltbVAg5TQnk', '5f7VJjfbwm532GiveGC0ZK', '3tJoFztHeIJkJWMrx0td2f'",0.816,0.582,8,-4.141,1,0.341,0.0794,5.84e-06,0.0916,0.542,160.004,4,136.0
1vxw6aYJls2oq3gW0DujAo,Crazy,77,0,'Gnarls Barkley','5SbkVQYYzlw1kte75QIabH',0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,4,177.0
70wYA8oYHoMzhRRkARoMhU,When You Were Young,77,0,'The Killers','0C0XlULifJtAgn6ZNCW2eu',0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,4,220.0
15xWRPHQMeqgdkGzInx3PY,Falling Like The Stars,77,0,'James Arthur','4IWBUUAFIplrNtaOHcJPRM',0.296,0.351,6,-9.538,1,0.0351,0.823,1.5e-06,0.11,0.19,177.596,3,213.0
0GiwV6v3AgJfdu59tj719Y,Pump It Up,77,0,'Endor','6F3vLfyutkUhpM50G84eMt',0.899,0.894,1,-7.255,1,0.222,0.203,9.95e-05,0.0606,0.654,129.047,4,151.0
7rknFhrVDyxzTJkPSf7LoW,No Me Conoce - Remix,77,0,"'Jhay Cortez', 'J Balvin', 'Bad Bunny'","'0EFisYRi20PTADoJrifHrz', '1vyhD5VmyZ7KMfW5gqLgo5', '4q3ewBCX7sLwd24euuV69X'",0.794,0.79,10,-3.855,0,0.0599,0.144,0.0,0.0893,0.577,91.984,4,308.0
44n97yHySt0Z9rqPaXgjCK,Sorry,77,0,'Halsey','26VFTg2z8YR0cCuwLzESi2',0.513,0.25,5,-9.376,0,0.0367,0.913,0.0,0.117,0.351,74.103,4,221.0
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",77,1,"'G-Eazy', 'Bebe Rexha'","'02kJSzxNuaWGqwubyUba0Z', '64M6ah0SkkRsnPGtGiRAbb'",0.756,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,4,251.0
0gEyKnHvgkrkBM6fbeHdwK,Linger,77,0,'The Cranberries','7t0rwkOPGlDPEhaOcVtOt9',0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,4,275.0
11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,77,0,'Nirvana','6olE6TJLqED3rqDCT0FyPh',0.256,0.641,1,-10.283,1,0.0552,0.199,0.0329,0.0853,0.382,203.006,4,281.0
6KHL1En9v6iNWjcs44mcmU,Secret Love Song (feat. Jason Derulo),77,0,"'Little Mix', 'Jason Derulo'","'3e7awlrlDSwF3iM0WBjGMp', '07YZf4WDAMNwqr4jfgOZ8y'",0.529,0.614,9,-5.032,1,0.0479,0.215,0.0,0.277,0.141,92.972,4,250.0
3Q3myFA7q4Op95DOpHplaY,do re mi,77,1,'blackbear','2cFrymmkijnjDg9SS92EPM',0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25e-06,0.123,0.17,111.002,3,212.0
6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,77,0,'Danny Ocean','5H1nN1SzW0qNeUEZvuXjAj',0.744,0.804,1,-6.327,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,4,206.0
6MiVIH3fQlmz44jGx2DXn4,Love Is a Bitch,77,1,'Two Feet','5sWHDYs0csV6RS48xBl0tH',0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,3,181.0
1LGFhRGycG5VI9cU8gFgVP,Losing Interest,77,0,"'itssvd', 'Shiloh Dynasty'","'5yaF4LUw7ON1RmE4O8Q03C', '1wxPItEzr7U7rGSMPqZ25r'",0.753,0.355,8,-13.295,0,0.0898,0.48,0.865,0.122,0.506,111.863,4,121.0
0Ei1aBiIELwXmUcIZDETOi,Pesetas,77,1,'Rilès','6pdcQa7by8IKuoVXvgknlI',0.772,0.659,11,-5.218,0,0.335,0.0785,0.0,0.0834,0.536,147.149,4,194.0
0Gl5s8IhMmQE5YQwM8Qx1J,Never Enough,77,0,'Loren Allred','0LyOADBjj28cbvJWTXUEGA',0.277,0.394,8,-8.903,1,0.0336,0.423,0.0,0.0952,0.227,86.777,3,208.0
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,77,0,'Cigarettes After Sex','1QAJqy2dA3ihHBFIHRphZj',0.37,0.467,5,-9.013,1,0.0273,0.0205,0.572,0.109,0.182,94.485,4,291.0
6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,77,0,'Luke Combs','718COspgdWOnwOFpJHRZHS',0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,4,223.0
7s8VgA8OjvwBUuigKzEGBx,This Is Home,77,0,'Cavetown','2hR4h1Cao2ueuI7Cx9c7V8',0.811,0.266,7,-12.478,1,0.0406,0.56,1.05e-06,0.0962,0.211,130.044,4,226.0
39KG4kom3enSx4GTThuDGt,Coaster,77,0,'Khalid','6LuN9FCkKOj5PcnpouEgny',0.441,0.219,8,-14.586,1,0.0419,0.935,0.0,0.115,0.244,94.021,4,199.0
4dVpf9jZjcORqGTLUaeYj9,Plain Jane,77,1,'A$AP Ferg','5dHt1vcEm9qb8fCyLcB3HL',0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,4,174.0
51NFxnQvaosfDDutk0tams,bellyache,77,0,'Billie Eilish','6qqNVTkY8uBg9cP3Jd7DAH',0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,4,179.0
1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,77,1,"'Maggie Lindemann', 'Cheat Codes', 'CADE'","'0uGk2czvcpWQA383Im6ajf', '7DMveApC7UnC2NPfPvlHSU', '0CEK8AzyeD5ZUdUloB6yQV'",0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,4,194.0
4cxMGhkinTocPSVVKWIw0d,Losin Control,77,1,'Russ','1z7b1Pr1rSlvWRzsW3HOrS',0.759,0.245,6,-6.545,1,0.138,0.515,0.000154,0.102,0.209,96.992,4,238.0
7vFoFDWqTX0mHzLfrF1Cfy,Cheerleader - Felix Jaehn Remix Radio Edit,77,0,"'OMI', 'Felix Jaehn'","'5MouCg6ta7zAxsfMEbc1uh', '4bL2B6hmLlMWnUEZnorEtG'",0.782,0.685,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,0.603,118.016,4,181.0
10GJQkjRJcZhGTLagFOC62,Most Girls,77,0,'Hailee Steinfeld','5p7f24Rk5HkUZsaS3BLG5F',0.756,0.572,9,-7.019,1,0.0763,0.0478,0.0,0.0853,0.417,102.986,4,204.0
6O5TrlFWTYvznd9fMC0VvU,When We Were Young,77,0,'Adele','4dpARuHxo51G3z768sgnrY',0.372,0.566,3,-6.779,1,0.0519,0.322,0.0,0.0953,0.28,146.399,4,291.0
4ylWMuGbMXNDgDd8lErEle,The Greatest Show,77,0,"'Hugh Jackman', 'Keala Settle', 'Zac Efron', 'Zendaya', 'The Greatest Showman Ensemble'","'5F1aoppMtU3OMiltO8ymJ2', '7HV2RI2qNug4EcQqLbCAKS', '6U1dBXJhC8gXFjamvFTmHg', '6sCbFbEjbYepqswM1vWjjs', '63nv0hWWDob56Rk8GlNpN8'",0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92,4,302.0
5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),77,1,"'Fetty Wap', 'Remy Boyz'","'6PXS4YHDkKvl1wkIl4V8DL', '2s0yxtiHiyGe6CY4mbDYFi'",0.618,0.717,7,-5.738,1,0.318,0.00256,0.0,0.625,0.603,190.05,4,197.0
0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),77,0,"'Ed Sheeran', 'Justin Bieber'","'6eUKZXaKkcviH0Ku9w2n3V', '1uNFoZAHBGtllmzznpCI3s'",0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,220.0
1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,77,0,'Taylor Swift','06HL4z0CvFAxyc27GXpf02',0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,4,212.0
1Ser4X0TKttOvo8bgdytTP,Come Get Her,77,1,'Rae Sremmurd','7iZtZyCzp3LItcw1wtPI3D',0.689,0.564,2,-6.226,1,0.136,0.187,0.0,0.0721,0.123,185.023,4,213.0
