artist_name,track_id,track_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,duration
Ariana Grande,4mLkiFppf8Xvem6BSY34qw,blazed (feat. Pharrell Williams),0.0793,0.795,0.759,0.0,6,0.0805,-6.348,1,0.0528,110.021,4,0.855,68,196.0
A R I Z O N A,654BH5npNnfbFZyHD4c2RC,Find Someone,0.0263,0.788,0.685,0.000126,0,0.111,-5.874,1,0.028,124.001,4,0.599,68,189.0
Gesaffelstein,095nyFKlTwa9JIp9cVrHOF,Blast Off (feat. Pharrell Williams),0.197,0.627,0.505,0.0149,6,0.0583,-12.659,1,0.0549,100.005,4,0.146,68,216.0
Paris,4kSIn4O6pWXcW7prq0kO4C,Bones,0.049,0.707,0.712,0.0,7,0.136,-6.506,0,0.0655,119.9,4,0.248,68,160.0
Bryant Myers,6ZEb5M7dycMbooECbG2He4,No Ando Solo,0.54,0.672,0.489,0.0,6,0.0927,-6.586,0,0.137,129.831,4,0.35,68,242.0
Quinn XCII,4RtexJZ1OyRkDNlqVUt8Zt,Panama,0.57,0.73,0.494,0.0,10,0.158,-6.402,1,0.0565,86.732,4,0.561,68,247.0
Allana Johnson,2TcvA5WlWyZdLMdQrX05LG,Breathing Star,0.867,0.157,0.163,0.888,2,0.0846,-23.56,0,0.0377,86.352,3,0.104,68,176.0
Kehlani,0aSW5EMeNnQSMJQ8QN3zIW,Too Deep,0.614,0.516,0.638,0.0,7,0.099,-6.673,0,0.0796,180.216,3,0.642,68,167.0
S. Carey,0NJ1LV5VblYyJsJt3EbAx7,Rose Petals,0.888,0.562,0.282,0.00297,10,0.0812,-11.956,1,0.0302,127.964,4,0.172,68,214.0
Lil Baby,3F57PtOdqRpD6euFYqtKXX,I Am (Lil Baby & Gunna),0.348,0.819,0.481,0.0,1,0.122,-6.67,1,0.415,129.97,4,0.279,68,145.0
Calvin Harris,3Lv3frZVXU7Q0JEFvLIzWW,Promises (with Sam Smith) - David Guetta Remix,0.186,0.588,0.697,0.000219,3,0.103,-4.744,0,0.0372,125.157,4,0.225,68,190.0
Lil Yachty,3GxGAhRowXixzk521JQpZu,MICKEY,0.0295,0.971,0.466,0.0,1,0.097,-5.655,1,0.23,119.994,4,0.131,68,161.0
Kehlani,0kas95RruYRVqrOb07rgkh,Morning Glory,0.0158,0.589,0.833,0.0,0,0.122,-4.494,0,0.118,172.037,4,0.653,68,179.0
Vicetone,6CLg9uosQhXPoVKYBqI1xT,Fences,0.426,0.698,0.81,0.0,0,0.136,-5.032,0,0.0367,109.055,4,0.678,68,212.0
Tungevaag & Raaban,64p6ua7zpf66s62StC2QLv,Bad Boy (feat. Luana Kiara),0.13,0.644,0.892,0.000113,0,0.0893,-1.1,0,0.0567,180.044,4,0.767,68,191.0
88GLAM,4mOPVJGfWXH0wPFA6xeRDz,Kyrie,0.332,0.714,0.63,1.56e-06,9,0.11,-5.69,0,0.0653,156.112,4,0.366,68,205.0
MOTi,1kpP1Y5sLWxNVE6qH0GYqH,Hooked,0.0744,0.645,0.778,1.54e-06,6,0.147,-3.757,0,0.275,126.041,4,0.405,68,156.0
Sun Diego,7kYC5ilFc6kXN6YagFRemB,Eloah,0.0476,0.781,0.754,6.99e-06,1,0.186,-4.074,0,0.0754,110.012,4,0.421,68,214.0
Panic! At The Disco,4hUR3thIs01mQUtVmZFJ8F,The Overpass,0.0224,0.517,0.955,0.0,10,0.364,-1.848,0,0.167,132.951,4,0.61,68,178.0
Sebastian Yatra,1gJA27xiMdENwoAVN7kMlo,My Only One (No Hay Nadie Más),0.693,0.727,0.526,0.0,6,0.116,-6.307,1,0.0378,105.086,4,0.681,68,198.0
Romeo Santos,3zVibdZHsVH05p5Crux6xX,La Demanda,0.102,0.865,0.712,1.22e-06,6,0.311,-4.519,0,0.0397,122.021,4,0.951,68,234.0
David Guetta,26VQvcUzPMLc1Jd8oDEbfl,This Ain't Techno,0.00051,0.592,0.946,0.397,2,0.329,-4.863,1,0.0618,125.964,4,0.1,68,219.0
Lennon Stella,3ri08lx68DvAbQuqLuZoFM,Fortress,0.407,0.811,0.619,0.0,0,0.0716,-4.744,0,0.133,103.043,4,0.431,68,175.0
KSI,1mDx89BXGy2myLpJ5tDZtx,Beerus,0.0282,0.632,0.823,0.0107,3,0.164,-7.089,1,0.238,125.064,4,0.584,68,211.0
Jeremy Zucker,0PgYPBGqF6Wm5KFHQ81nq5,comethru (with Bea Miller),0.572,0.757,0.192,0.0,0,0.606,-11.842,1,0.0515,94.024,4,0.595,68,182.0
Vance Joy,6Od2OWvoT4embWAgIGeFRd,Like Gold,0.224,0.477,0.712,8.36e-06,7,0.118,-6.759,1,0.0653,109.965,4,0.407,68,224.0
PRETTYMUCH,1mklEaSnZ6Vl4cHZ6AnnNC,"10,000 Hours",0.0512,0.616,0.803,0.0,6,0.115,-4.794,1,0.231,137.924,4,0.51,68,193.0
Disturbed,4zvqMZ6g4wKZaPpOQvoBpP,Are You Ready,0.000107,0.392,0.976,0.0,7,0.271,-2.189,1,0.107,199.888,4,0.521,68,262.0
Dilia,2TOQzMaEqVVhdeheBVLOMm,The Giant,0.994,0.565,0.0843,0.947,5,0.12,-24.145,1,0.0448,86.022,3,0.44,68,184.0
Steven Goldmund,4eCyLaMgnZkgWJnFuXJgV8,Accomplishment,0.921,0.129,0.136,0.927,8,0.111,-22.947,1,0.0515,177.075,3,0.0333,68,234.0
Madison Beer,4cIPBRZVBcsk7yiNYgAnqR,Fools,0.028,0.743,0.793,0.0,6,0.157,-3.864,0,0.0388,120.897,4,0.851,68,218.0
Mahalia,0HRkuP4sFPLLnbWpup0OgQ,Do Not Disturb,0.257,0.789,0.836,3.06e-05,5,0.126,-3.175,0,0.171,102.998,4,0.687,68,231.0
Bring Me The Horizon,6baGTtDakSNvUfW3FJd8yX,heavy metal (feat. Rahzel),0.00119,0.589,0.914,0.000257,7,0.361,-3.582,1,0.0935,129.935,4,0.512,68,241.0
Steve Aoki,0Xz3DTcdZI01mjKfNZrsC1,Mayhem,0.00016,0.604,0.964,0.611,8,0.858,-4.713,1,0.033,127.929,4,0.078,68,157.0
Kuwada,44uCMdE6RWnkOFYTtbmUUc,Cherry Cola,0.764,0.777,0.635,2.25e-06,5,0.155,-6.323,0,0.0392,138.04,4,0.653,68,184.0
Nicky Romero,0wGxHftiB6j0SDzrFkF2G7,Paradise,0.139,0.623,0.681,0.0,7,0.0946,-3.49,1,0.0268,121.98,4,0.453,68,215.0
MOTi,1kpP1Y5sLWxNVE6qH0GYqH,Hooked (Radio Edit),0.0744,0.645,0.778,1.54e-06,6,0.147,-3.757,0,0.275,126.041,4,0.405,68,156.0
SomeThingElseyt,3zRgdfwiFzHeDq4VYOpYpk,I'm Something Else,0.381,0.733,0.557,0.0,4,0.135,-9.672,0,0.0562,92.941,4,0.331,68,144.0
Oskar Schuster,0d7dpG6tUWelr6FiWwF9uy,Maribel,0.921,0.57,0.158,0.927,0,0.0717,-21.329,1,0.0292,76.621,4,0.434,68,164.0
August D. Valentine,4gwDawdpmXcsD41w4cqXGM,Ocean's Embrace,0.987,0.205,0.0857,0.993,4,0.373,-23.9,0,0.0559,62.996,4,0.0345,68,219.0
Matt Nathanson,5BvP31Kxf5R5WIuwbcQDDT,Used To Be,0.0617,0.646,0.658,0.0,7,0.0692,-4.678,1,0.052,92.001,4,0.44,68,191.0
Nipsey Hussle,5avbC3DUWAO8KWCIEQjfiM,Million While You Young (feat. The-Dream),0.15,0.502,0.696,0.0,9,0.382,-4.875,0,0.41,86.353,4,0.282,68,264.0
El de La Guitarra,0RFLlf7uUUUCgDUT6sJsBQ,No Andamos Solos,0.243,0.742,0.761,0.0,9,0.112,-2.939,0,0.0287,113.051,3,0.724,68,157.0
Astrid S,0beQOSJ5aUkQky6XYlC8m6,Closer,0.394,0.531,0.472,0.0,0,0.139,-7.347,0,0.059,127.48,5,0.445,68,183.0
6LACK,0CIGZEXjZ8L52lOrqUljJt,Let Her Go,0.586,0.758,0.62,7.8e-05,5,0.187,-7.079,0,0.0846,156.017,4,0.404,68,177.0
Tito Torbellino Jr,72SJOOWEKvpEubRZpxxfiv,Bajo Perfil (feat. Tony Aguirre),0.512,0.786,0.667,0.0,7,0.197,-7.733,1,0.0308,107.458,3,0.893,68,200.0
Ed Maverick,5Yv6qD8384II8ahFaofgFV,Fuentes de Ortiz,0.947,0.827,0.157,1.18e-05,1,0.291,-14.403,1,0.0377,104.952,4,0.184,68,207.0
H.I.N.P (Hot Issue of Ntl. Producers),7jctPW5gAlj07A69fzS8m1,Rumor,0.123,0.741,0.862,1.45e-06,9,0.353,-3.02,0,0.0816,101.944,4,0.529,68,197.0
XXXTENTACION,4zI04ezdmrN0lT2pHykYrd,Pain = BESTFRIEND - feat. Travis Barker,0.536,0.671,0.628,0.151,4,0.12,-5.117,1,0.0273,135.005,4,0.595,68,102.0
Gabriel Diniz,5hJJOWPZtBq15zVfWWM8lZ,Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo,0.49,0.655,0.935,0.0,11,0.361,-2.588,1,0.0713,101.974,4,0.75,68,191.0
Felix Cartal,2ewW50QGufVvqP959lB8F9,Stop Being Yourself,0.0127,0.662,0.73,0.0,10,0.203,-5.407,1,0.0615,122.96,4,0.232,68,250.0
Los Auténticos Decadentes,2fscHtYDKLd7xYRCTe3prP,Amor (Ft. Mon Laferte) - MTV Unplugged,0.0339,0.597,0.818,0.0,9,0.978,-5.317,0,0.0472,92.869,4,0.688,68,312.0
Nathaniel Rateliff & The Night Sweats,6jwsbxD1nvTc4UGLgRoCa6,You Worry Me,0.124,0.666,0.646,0.286,2,0.095,-7.722,1,0.0268,100.05,4,0.664,68,214.0
Tyga,6MPR32vGG1AaQMYOfqvyqx,Sip A Lil (feat. Gucci Mane),0.118,0.792,0.686,0.0,5,0.188,-5.599,1,0.0537,142.994,4,0.47,68,279.0
Aloe Blacc,5bTysxqGHXdSGiZVgljzCY,Brooklyn In The Summer,0.0914,0.656,0.514,0.0,5,0.058,-5.27,1,0.0672,120.073,4,0.818,68,208.0
Arizona Zervas,0kqPVx9K9kEpaCMrGOpSBa,No I in Team,0.0166,0.74,0.592,0.0,1,0.275,-5.003,0,0.0874,140.12,4,0.373,68,182.0
J. Cole,3rFF7kSm5qBOOPs6ljFgPp,The Cut Off (feat. kiLL edward),0.185,0.74,0.543,0.0,1,0.372,-7.979,1,0.399,78.198,4,0.337,68,237.0
Timmy Trumpet,6FwvvtAuHIvdeupkTpaTRN,Mufasa,0.00845,0.359,0.976,0.623,4,0.288,-2.285,1,0.0932,139.938,4,0.0752,68,167.0
DREAMCATCHER,6vHyPhg8fgclBiY8QN68wp,PIRI,0.18,0.507,0.869,0.0,2,0.474,-2.245,0,0.0594,170.043,4,0.507,68,207.0
Bas,72ic9IhRix05fIkRzGGMXD,Boca Raton (with A$AP Ferg),0.137,0.908,0.638,1.41e-05,10,0.22,-6.663,0,0.221,130.007,4,0.388,68,197.0
Sarcastic Sounds,6QOVWoZUD3IEszbfO46mYW,I Don't Love You Anymore,0.428,0.708,0.309,0.87,6,0.0843,-19.536,1,0.144,74.99,4,0.451,68,78.0
Marshmello,6pbhkfdG5RvTJaC3VKPaJn,Rooftops,0.0292,0.704,0.907,0.0,10,0.195,-3.95,0,0.0672,141.988,4,0.657,68,177.0
Global Dan,1A8r8fxWqHbK56gvBy3fTQ,Dark Out,0.02,0.57,0.703,0.0,6,0.0795,-7.562,1,0.222,160.036,4,0.27,68,180.0
Jean-Michel Blais,6BiU4ludo2zY6YqmUdmdly,igloo - acoustique,0.988,0.315,0.0196,0.952,1,0.221,-34.737,0,0.0319,102.44,4,0.15,68,182.0
Kacey Musgraves,3420nZEhm99I1bLc6Yx4XH,Lonely Weekend,0.579,0.699,0.808,7.16e-06,3,0.167,-5.926,1,0.0296,111.977,4,0.794,68,227.0
Jorja Smith,7qYwkz7t9JeEl2qFXfI47S,Let Me Down,0.779,0.547,0.504,0.0,5,0.155,-7.909,0,0.0478,119.895,4,0.155,68,188.0
Empty Space,6U37NVS934UDNQtKGiVrQJ,Storyteller,0.892,0.0799,0.105,0.952,2,0.103,-23.702,0,0.0352,171.444,3,0.0373,68,175.0
Shawn Mendes,2fLyikLZmHxW4XdToFpDdN,Under Pressure,0.2,0.667,0.478,0.0,2,0.0927,-5.345,1,0.0316,113.502,4,0.337,68,233.0
Maisie Peters,53Wsf11ElpPr1WAGtRQlcx,Feels Like This,0.958,0.384,0.165,0.0,2,0.101,-9.601,1,0.0446,68.469,4,0.333,68,223.0
J. Cole,6onwlDmIVKE8bBgyBRSuS0,FRIENDS (feat. kiLL edward),0.102,0.716,0.652,0.0,6,0.11,-7.909,0,0.398,109.295,5,0.494,68,258.0
MARINA,4tIIRx9NG4Nyu53Xt9e8C3,Superstar,0.322,0.709,0.574,0.0,11,0.108,-6.796,0,0.0507,96.967,4,0.275,68,234.0
Duki,5DQGkXXLiOhf5cKqIyWh5L,Rockstar,0.0906,0.878,0.855,0.0,9,0.174,0.642,1,0.094,123.991,4,0.33,68,112.0
Rita Ora,6Xy72HZ9nf2jx48dQuF1mA,Anywhere,0.0342,0.649,0.743,0.0,11,0.0855,-6.042,0,0.0679,106.915,4,0.344,68,216.0
ChocQuibTown,0NCMHQFpWVDK199pKR2Y7V,Pa Olvidarte,0.148,0.729,0.805,0.0,7,0.277,-4.527,1,0.214,175.93,4,0.867,68,166.0
Meek Mill,35J4wXQeRuHNOEArMy6FOe,Tic Tac Toe (feat. Kodak Black),0.00902,0.821,0.72,7.07e-06,10,0.158,-4.606,0,0.222,150.039,4,0.285,68,185.0
Gunna,06S7iIXT8ZVAcVK6l1iXvx,Idk Why,0.101,0.555,0.532,4.17e-06,0,0.0772,-8.191,1,0.448,97.26,3,0.296,68,200.0
Chayanne,2k7oWwvj3bGQ68HnsC813H,Di Qué Sientes Tú,0.205,0.548,0.465,0.0,1,0.114,-8.012,1,0.0316,139.799,4,0.258,68,236.0
Anitta,5zhnwbZWsbfJFNcrdO3LYB,Não perco meu tempo,0.0203,0.867,0.638,1.88e-06,8,0.0695,-5.448,0,0.068,104.947,4,0.7,68,176.0
Diplo,2WVQoEzFxodptHFuQqraT9,Wish,0.0748,0.57,0.903,0.0,9,0.199,-4.835,1,0.0905,93.943,4,0.603,67,175.0
Tee Grizzley,5DzMEgtO2bjRJIB6svYnhs,Pray For The Drip (feat. Offset),0.0614,0.83,0.594,0.0,10,0.1,-6.579,0,0.312,139.954,4,0.194,67,170.0
Queen,25H6P7a94WUr5102lC6TNI,I Want To Break Free,0.105,0.807,0.414,2.57e-05,4,0.0813,-8.903,1,0.0352,108.944,4,0.502,67,223.0
NLE Choppa,63wj9nAxfTgNSOh4szh24w,I Don't Need No Help,0.021,0.792,0.75,0.0,4,0.378,-4.359,0,0.224,164.948,4,0.593,67,103.0
Hozier,37zuIvk4KBkAxxLJsxJaHq,Would That I,0.243,0.521,0.526,0.00537,5,0.108,-6.032,1,0.0281,130.694,4,0.502,67,268.0
Shoreline Mafia,2HIAaSwG4TIXiQr4alxXYk,Homicide (feat. BandGang Lonnie Bands & OhGeesy),0.0303,0.856,0.526,0.0,1,0.103,-6.51,1,0.374,99.958,4,0.112,67,145.0
Kash Doll,4DTAjCuxIPAcN6Woa1V4U5,Ice Me Out,0.0569,0.883,0.486,0.000657,11,0.0837,-9.463,1,0.368,150.001,4,0.427,67,183.0
Russ,1vxkXq9ifXIGRqntjvdg3G,Some Time,0.254,0.873,0.473,0.0,0,0.111,-6.529,1,0.0484,119.997,4,0.465,67,197.0
Lil Wayne,05r1GGg1Rhs0RcUg27C82a,Famous (feat. Reginae Carter),0.0301,0.624,0.568,0.0,9,0.25,-5.664,1,0.143,149.857,4,0.115,67,242.0
SiR,0wY9rA9fJkuESyYm9uzVK5,D'Evils,0.00558,0.784,0.586,0.000286,1,0.106,-3.417,1,0.187,132.169,4,0.656,67,172.0
Loren Gray,53b4d9jHQZq89EtQxwUURr,Queen,0.0189,0.565,0.469,0.0,11,0.177,-7.898,0,0.0539,83.758,4,0.203,67,160.0
Jungle,33wUd3GgaRf2rux2aJ71yb,Casio,0.431,0.816,0.492,0.0899,10,0.0995,-7.464,0,0.0752,115.989,4,0.766,67,234.0
JID,0GTzZhS8P50p922OEuoNLF,Westbrook (with A$AP Ferg),0.0454,0.621,0.779,0.0,1,0.0479,-4.354,1,0.406,90.722,3,0.432,67,237.0
Hozier,5tCtCqWcXBf7eoIunSxlO8,Dinner & Diatribes,0.00416,0.499,0.769,0.0274,1,0.117,-5.576,1,0.0522,110.835,3,0.333,67,224.0
Galantis,57QXXEBy5apjgxsyXSb8YE,Satisfied (feat. MAX),0.00759,0.75,0.651,0.0,1,0.521,-4.655,1,0.121,120.055,4,0.928,67,156.0
sugi.wa,3pGNBm0zULLn7K9Vvxjjz1,Almost Home,0.874,0.382,0.0682,0.915,4,0.0801,-19.178,1,0.062,84.451,4,0.34,67,169.0
Ninho,7BtAkqRFQjvOYOq5k5mlCb,Fendi,0.149,0.456,0.697,0.0,6,0.164,-7.132,0,0.49,70.09,4,0.344,67,210.0
Grace VanderWaal,5XBqGcLYOZi8CEW83Ug7Fs,Clearly,0.125,0.663,0.673,1.58e-06,10,0.248,-6.152,0,0.0586,98.0,4,0.279,67,252.0
Vice,2s4fNa1Rqam7rGCSn9Gj1j,Make Up (feat. Ava Max),0.0601,0.782,0.651,0.0,6,0.0907,-4.889,0,0.117,122.028,4,0.65,67,161.0
Levi Stills,1rAv3gMViglWehdm1baqcF,Intermezzo,0.996,0.625,0.00844,0.959,0,0.108,-23.823,0,0.0801,131.543,5,0.571,67,123.0
Calum Scott,2EHVjRFRSsXQaHAsys74Us,Dancing On My Own - Tiësto Remix,0.0176,0.636,0.602,0.000179,1,0.0818,-5.546,1,0.0345,122.021,4,0.291,67,223.0
Foals,0Sfj5fPqZzCq9o3f1NNphz,On The Luna,0.0662,0.525,0.976,0.000392,0,0.0804,-2.023,1,0.0479,138.984,4,0.855,67,193.0
Jay Sean,1lnPygfVghWoKJAxaStV98,With You,0.372,0.786,0.576,0.0,10,0.0565,-6.579,0,0.0417,130.031,4,0.725,67,194.0
JTres,0uY8iUh4kIITAKwz3zCEWI,El 7 De Fontana,0.415,0.75,0.632,3.25e-06,5,0.0637,-5.428,1,0.0622,115.632,4,0.968,67,148.0
Ludovico Einaudi,1Bdgn4nmMlADRQ6DPJh7UM,Ascent - Day 1,0.989,0.23,0.0592,0.941,7,0.0906,-23.594,1,0.0445,89.965,4,0.103,67,337.0
Playboi Carti,500l6Cwe40hkPqS7Sf7ufY,Foreign,0.0906,0.762,0.705,0.0,6,0.17,-5.195,0,0.165,122.955,4,0.264,67,143.0
Sugi.wa,3pGNBm0zULLn7K9Vvxjjz1,Almost Home,0.874,0.382,0.0682,0.915,4,0.0801,-19.178,1,0.062,84.451,4,0.34,67,169.0
Vince Staples,7bUcBztfGqO7cSI2gMZeCI,Opps (with Yugen Blakrok),0.152,0.706,0.775,3.32e-05,1,0.416,-6.819,1,0.335,127.929,4,0.847,67,181.0
City Girls,5aOpKCKguEnViGOKZxZern,I'll Take Your Man,0.00143,0.773,0.788,0.0,2,0.584,-2.801,1,0.0719,98.022,4,0.605,67,176.0
6LACK,6lJ5aSxKHCwNBoWkZT3JeJ,Cutting Ties,0.0099,0.788,0.601,2.3e-05,5,0.105,-6.673,1,0.0413,139.926,4,0.242,67,262.0
Julius Aston,5nzGBQeLesWrD0J8Ctz75z,Sea Of Tranquility,0.993,0.316,0.00843,0.962,5,0.239,-30.838,1,0.0462,70.891,3,0.263,67,175.0
Lauv,373q2bp4ZvyJ9kFZcpJSMs,Breathe,0.728,0.32,0.393,0.0,4,0.341,-8.08,1,0.039,136.746,4,0.193,67,238.0
The Wombats,11IJA30efHAJLO3qroPh5L,Turn,0.00743,0.531,0.847,0.0,1,0.0916,-3.907,1,0.0529,105.03,4,0.38,67,208.0
BLACKPINK,5nIjOnMbC0QDMrYFLGx0yV,BOOMBAYAH,0.023,0.748,0.873,2.76e-06,5,0.377,-2.179,0,0.0516,124.951,4,0.506,67,241.0
City Girls,5aOpKCKguEnViGOKZxZern,Take Yo Man,0.00143,0.773,0.788,0.0,2,0.584,-2.801,1,0.0719,98.022,4,0.605,67,176.0
Danna Paola,2W2Pq6Ysd0wZTSq1xQTAlZ,Final Feliz,0.0872,0.7,0.789,2.24e-06,11,0.261,-5.198,0,0.0381,93.018,4,0.7,67,185.0
Chyno Miranda,0hVAJoHf3Gl943qZsY5pZb,Me Provoca,0.0709,0.757,0.906,0.0,6,0.199,-4.859,1,0.0739,172.006,4,0.894,67,174.0
T.I.,595Sl1FDWMXRUktv5LO2gD,Jefe (feat. Meek Mill),0.0925,0.713,0.825,0.0,2,0.58,-5.25,1,0.288,127.95,4,0.742,67,208.0
Mike Perry,5Ddp5V1M84fKmXbtDhASu0,Don't Hide,0.00777,0.532,0.804,0.0,4,0.167,-4.88,1,0.0391,100.005,4,0.343,67,157.0
BLACKPINK,2r5oD7twaQTsv5KoRS6v16,Really,0.0234,0.695,0.881,0.0,1,0.277,-2.082,1,0.104,142.018,4,0.947,67,198.0
FLETCHER,4GUXTRTjQ4voLzwLw9qbPx,I Believe You,0.219,0.46,0.498,0.00329,5,0.099,-6.312,1,0.0282,76.902,4,0.154,67,193.0
Shordie Shordie,4dV3okcjbQwTcg4ObIGr4N,Bitchuary,0.205,0.746,0.42,0.0,1,0.152,-10.028,1,0.134,92.913,4,0.372,67,134.0
ATEEZ,4v2BLMhWtVvBnZwuoiKxja,"HALA HALA (Hearts Awakened, Live Alive)",0.0153,0.572,0.778,0.0,9,0.188,-4.178,0,0.189,159.904,4,0.294,67,202.0
The Daydream Club,0b2fZJqVVKYdsSxHInwvfW,For the Lost Ones,0.994,0.319,0.107,0.953,8,0.0576,-21.664,1,0.052,184.227,4,0.169,67,279.0
Ludovico Einaudi,1Bdgn4nmMlADRQ6DPJh7UM,Seven Days Walking / Day 1: Ascent,0.989,0.23,0.0592,0.941,7,0.0906,-23.594,1,0.0445,89.965,4,0.103,67,337.0
Maisie Peters,37a0RMpwwQjgIkLoEePwXa,Best I'll Ever Sing,0.531,0.34,0.288,0.0,4,0.134,-7.937,1,0.0321,89.033,4,0.322,67,199.0
Kany Garcia,4n8cY8SZgldxSbq9uJ05Tq,Soy Yo,0.615,0.41,0.438,0.0,5,0.101,-8.555,1,0.0545,190.046,3,0.163,67,244.0
Rosie Carney,1gfzgfcrmkn2yTWuVGhCgh,Bud (Rose),0.99,0.23,0.0511,0.852,6,0.377,-25.311,1,0.0469,176.782,3,0.0483,67,200.0
Craig David,5lRzEC0Hyj92nEr9JkDxM2,I Know You (feat. Bastille),0.126,0.56,0.761,0.0,9,0.0896,-5.202,1,0.0879,140.555,4,0.236,67,215.0
Kali Uchis,4FZOSDwALdWxcGcRbwXWJ8,Tyrant (feat. Jorja Smith),0.142,0.422,0.471,0.0,3,0.112,-8.784,0,0.18,82.433,4,0.62,67,204.0
Strange Imagining,3FBk3DcCOC5gkhX50rbHbC,Magnetic,0.991,0.512,0.121,0.74,9,0.0726,-19.46,1,0.0338,69.981,4,0.298,67,172.0
James Bay,4zDQS1OCghoOKkjw6hf2qT,Wild Love - Acoustic,0.856,0.507,0.408,0.0,11,0.102,-7.652,0,0.0396,140.038,4,0.53,67,189.0
Ta-ku,39kdh6z0m3UNDfBqLLiXcz,Night 1,0.0127,0.835,0.359,0.628,0,0.112,-12.531,1,0.0685,152.185,4,0.389,67,183.0
El Alfa,38I8OemgIPYHdP5uBNY8BO,"Pomposo (Remix) [feat. Yomel el Meloso, Shadow Blow & Bulova]",0.305,0.871,0.931,0.00275,8,0.232,-3.647,1,0.0503,125.03,4,0.767,67,226.0
Heinz Goldblatt,4UYin1lrCwg96nRWRUfr5V,Tampa,0.992,0.222,0.0904,0.95,4,0.103,-22.763,1,0.0589,204.826,3,0.419,67,154.0
Sofi Tukker,6twQJ2KMwNzODCY0HzXP2E,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",0.0109,0.699,0.7,0.0794,11,0.152,-5.704,1,0.0392,102.023,4,0.3,67,185.0
Yung Gravy,4KtoztbBnU8JkP96u0B8HQ,Knockout,0.116,0.744,0.856,0.0,10,0.328,-4.115,1,0.084,145.966,4,0.76,67,196.0
Mike Perry,3KGbQLrg2Lj0JH2W81LhO4,Lighthouse,0.0795,0.542,0.875,1.07e-05,1,0.061,-3.068,1,0.0321,154.945,4,0.244,67,168.0
Mallrat,41quh2FVZsAoj1LqqLEpTj,Nobody's Home,0.663,0.623,0.643,0.000101,11,0.103,-5.478,1,0.046,111.01,4,0.535,67,217.0
Wiz Khalifa,5t8djD6oZcfAyqF4cTQfFb,Real Rich (feat. Gucci Mane),0.0353,0.947,0.441,0.0,2,0.111,-9.311,1,0.135,125.01,4,0.275,67,125.0
Cher,1QWJmDzpPKqewtg0abEyq8,Super Trouper,0.0425,0.681,0.655,0.0,0,0.0699,-8.642,1,0.0257,124.996,4,0.901,67,231.0
Loote,6Wrx0ZDaB3dxBDl1ZnddXT,Wish I Never Met You,0.0797,0.621,0.692,0.0,7,0.0806,-5.279,1,0.217,165.967,4,0.705,67,205.0
Rels B,1Kmr5vrP0AGUY04JWXCFMf,Diles,0.231,0.705,0.671,0.0,8,0.0467,-6.253,0,0.46,87.922,4,0.718,67,185.0
Lauv,732Sqj2piYPhdMPENP4axz,Easy Love,0.302,0.745,0.481,3.67e-06,2,0.0808,-8.291,1,0.054,137.001,4,0.229,67,224.0
BTS,38td8VabuKlQt72Q2VnhbO,134340,0.153,0.664,0.688,9.14e-05,11,0.173,-6.466,0,0.0543,106.022,4,0.65,67,230.0
Elliot Ziegler,67b6LvfxFlCLWwxv2nYtDa,Lyon,0.994,0.518,0.0787,0.958,2,0.1,-21.236,0,0.0557,122.34,4,0.0744,67,113.0
NCT 127,4KqPuyZdcjXuRqXSARnt6r,Regular - English Version,0.263,0.741,0.747,5.15e-06,9,0.266,-5.459,0,0.0956,134.039,4,0.831,67,219.0
MOTi,1Bs9jRUjt9ct4YBVNGOrNN,Friday (feat. JGUAR),0.00197,0.554,0.762,0.17,1,0.352,-4.808,0,0.0895,126.132,1,0.421,67,139.0
Elettra Lamborghini,1xYiaH50bbhvYXLQMmbjpY,Pem Pem,0.013,0.78,0.888,0.00886,9,0.785,-4.878,0,0.0716,98.984,4,0.771,67,175.0
Kanye West,0yhxBvedRdGxsPZHJNI4VA,I Thought About Killing You,0.867,0.752,0.396,0.0,2,0.0486,-7.932,1,0.411,116.016,4,0.417,67,274.0
Vigiland,5CXmbqFE0mRXOYXgEze8q3,Strangers,0.195,0.718,0.594,0.0,11,0.422,-4.96,1,0.0782,124.209,4,0.534,67,168.0
Boombox Cartel,5LCaw96SsbpHAQFAcbFwbI,Moon Love,0.0168,0.706,0.935,4.62e-05,6,0.106,-2.418,1,0.0565,130.001,4,0.214,67,244.0
Hans Johansen,5w4x8Qiu8Wcl2Elxtnsm5z,Dedication - Piano Version,0.995,0.539,0.0218,0.964,1,0.107,-23.669,1,0.0845,134.762,3,0.438,67,258.0
Future,4HfaOznGhHYWqPtpLYz2PB,Rocket Ship,0.00957,0.953,0.38,0.0,8,0.127,-4.941,1,0.261,133.941,4,0.128,67,117.0
The Paper Kites,48HT7Zzd3We4ZjG82lsbdK,Arms,0.932,0.41,0.141,0.0898,2,0.118,-18.564,1,0.0337,149.888,4,0.24,67,204.0
Maggie Rogers,4L9l5x0WuzNtyEBeqzvgPE,Overnight,0.0323,0.479,0.667,0.0,8,0.306,-5.429,1,0.177,177.958,4,0.734,67,200.0
